amount,month,is_weekend,year,amount_idr,transaction_type_income,category_freelance,category_gaji,category_hiburan,category_investasi,category_kesehatan,category_lainnya,category_makanan,category_pendidikan,category_tabungan,category_tagihan,category_tempat_tinggal,category_transportasi,payment_mode_ewallet,payment_mode_kartu,payment_mode_qris,payment_mode_tunai,location_bandung,location_denpasar,location_jakarta,location_makassar,location_medan,location_palembang,location_semarang,location_surabaya,location_unknown,location_yogyakarta,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
-0.2565533529826481,-1.5878868298910953,0,-1.3626122667796972,-0.14664853826711913,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.2864635846199771,-1.5878868298910953,0,-1.3626122667796972,-0.15006348971532069,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.1723488475248618,-1.5878868298910953,0,-1.3626122667796972,-0.1370346275042454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.11349600497175633,-1.5878868298910953,0,-1.3626122667796972,1.6115710469550624,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.21359099294570807,-1.5878868298910953,0,-1.3626122667796972,-0.1417433815500043,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.13510620108643334,-1.5878868298910953,0,-1.3626122667796972,-0.1327825096693891,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.21350498221490338,-1.5878868298910953,1,-1.3626122667796972,-0.14173356141643648,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.16329621810766873,-1.5878868298910953,1,-1.3626122667796972,-0.13600105844623472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.29132319091044184,-1.5878868298910953,1,-1.3626122667796972,-0.15061832726190125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.2868232005766131,-1.5878868298910953,1,-1.3626122667796972,0.029563938473438515,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.7651251128807985,-1.5878868298910953,1,-1.3626122667796972,-0.03000008168203697,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.23603979368573078,-1.5878868298910953,1,-1.3626122667796972,-0.14430643641119942,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.2979030118170002,-1.5878868298910953,1,-1.3626122667796972,-0.15136956747983774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.15916770302904387,-1.5878868298910953,1,-1.3626122667796972,-0.13552969203498044,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.18477739812613872,-1.5878868298910953,1,-1.3626122667796972,-0.13845363680479214,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.13181629063315414,-1.5878868298910953,0,-1.3626122667796972,-0.13240688956042085,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.30752652231717503,-1.5878868298910953,0,-1.3626122667796972,-0.08224564729611142,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.1354287413269509,-1.5878868298910953,0,-1.3626122667796972,-0.13281933517026834,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11955976149348659,-1.5878868298910953,0,-1.3626122667796972,-0.1310075205270097,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.3382753585798498,-1.5878868298910953,0,-1.3626122667796972,-0.07873494954562382,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.7228938440556983,-1.5878868298910953,0,-1.3626122667796972,-0.03482176726382553,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.2648533885053001,-1.5878868298910953,0,-1.3626122667796972,-0.14759618115641157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1458731154704362,-1.5878868298910953,0,-1.3626122667796972,0.013471194589210434,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.27565954655403935,-1.5878868298910953,0,-1.3626122667796972,-0.08588400678298039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.6076609674601221,-1.5878868298910953,0,-1.3626122667796972,-0.04797829121128217,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.26457385363018493,-1.5878868298910953,1,-1.3626122667796972,-0.14756426572231623,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.2411084971539235,-1.5878868298910953,1,-1.3626122667796972,0.024344537482154174,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.13413858036488063,-1.5878868298910953,1,-1.3626122667796972,-0.13267203316675139,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.2980320279132072,-1.5878868298910953,1,-1.3626122667796972,-0.15138429768018943,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.24627507065148824,-1.5878868298910953,1,-1.3626122667796972,-0.14547503230576733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.48931020187287605,-1.5878868298910953,1,-1.3626122667796972,-0.06149079500057148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7860472231490381,-1.5878868298910953,1,-1.3626122667796972,-0.027611334191670237,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-0.25126369303815993,-1.5878868298910953,0,-1.3626122667796972,-0.14604460005269956,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.11794706029089876,-1.5878868298910953,0,-1.3626122667796972,-0.1308233930226135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.2755402218077822,-1.5878868298910953,0,-1.3626122667796972,-0.1488163327522104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.163081191280657,-1.5878868298910953,0,-1.3626122667796972,-0.13597650811231524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.23679238758027177,-1.5878868298910953,0,-1.3626122667796972,-0.14439236257991764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.28420580293635417,-1.5878868298910953,0,-1.3626122667796972,-0.149805711209166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.40693342444468933,-1.5878868298910953,0,-1.3626122667796972,-0.0708960279251295,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.22928795131756302,-1.5878868298910953,0,-1.3626122667796972,-0.14353555592612732,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.13282691672010918,-1.5878868298910953,0,-1.3626122667796972,-0.13252227612984246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.31790050672908937,-1.5878868298910953,0,-1.3626122667796972,-0.15365274853435065,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.30637506880126164,-1.5878868298910953,0,-1.3626122667796972,-0.15233685063626579,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.2813244434543972,-1.5878868298910953,0,-1.3626122667796972,-0.1494767367346448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.9918493992819473,-1.5878868298910953,0,-1.3626122667796972,-0.0041142095973228645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.2869366436394029,-1.5878868298910953,0,-1.3626122667796972,-0.15011750044994357,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.28491539146549283,-1.5878868298910953,1,-1.3626122667796972,-0.14988672731110034,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.22918043790405718,-1.5878868298910953,1,-1.3626122667796972,-0.14352328075916757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.22324569747853393,-1.5878868298910953,1,-1.3626122667796972,-0.14284569154298954,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.17353149507342622,-1.5878868298910953,1,-1.3626122667796972,-0.1371696543408026,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.27614229692341496,-1.5878868298910953,1,-1.3626122667796972,-0.14888507368718498,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.24307117092901373,-1.5878868298910953,1,-1.3626122667796972,-0.14510923233036685,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.27334694817226274,-1.5878868298910953,1,-1.3626122667796972,-0.14856591934623156,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.16155450080887387,-1.5878868298910953,1,-1.3626122667796972,-0.13580220074148683,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.5470234022428194,-1.5878868298910953,1,-1.3626122667796972,-0.054901485376579386,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.4032134603373867,-1.5878868298910953,0,-1.3626122667796972,-0.07132074870193673,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.2522958218078162,-1.5878868298910953,0,-1.3626122667796972,-0.14616244165551315,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.6628153485886261,-1.5878868298910953,0,-1.3626122667796972,-0.041681130560932055,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.25184426547109157,-1.5878868298910953,0,-1.3626122667796972,-0.1461108859542822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.3209753903553569,-1.5878868298910953,0,-1.3626122667796972,-0.1540038183093994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.1959802958134489,-1.5878868298910953,0,-1.3626122667796972,-0.13973270920199776,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.3076222243979296,-1.5878868298910953,0,-1.3626122667796972,-0.15247924257299886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.14142798980057766,-1.5878868298910953,0,-1.3626122667796972,-0.1335042894866222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.1739830514101508,-1.5878868298910953,0,-1.3626122667796972,-0.13722121004203355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.2674982184775442,-1.5878868298910953,0,-1.3626122667796972,0.3087929490798221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.2917903202805838,-1.5878868298910953,0,-1.3626122667796972,0.03013105118697884,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.2575854817523043,-1.5878868298910953,0,-1.3626122667796972,-0.14676637986993268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.12373128193751379,-1.5878868298910953,0,-1.3626122667796972,-0.1314837970050479,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.9586277545086378,-1.5878868298910953,0,-1.3626122667796972,-0.007907236187884642,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.26407929192805796,-1.5878868298910953,0,-1.3626122667796972,-0.14750779995430138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2481673067291913,-1.5878868298910953,1,-1.3626122667796972,-0.14569107524425887,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.6646215739355246,-1.5878868298910953,1,-1.3626122667796972,-0.04147490775600831,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.21963324678473717,-1.5878868298910953,1,-1.3626122667796972,-0.14243324593314205,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.305665480272123,-1.5878868298910953,1,-1.3626122667796972,-0.15225583453433145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.23524419442578745,-1.5878868298910953,1,-1.3626122667796972,-0.1442156001756973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-0.25285489155804663,-1.5878868298910953,1,-1.3626122667796972,-0.14622627252370385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.1548886691715108,-1.3016564321058066,0,-1.3626122667796972,-0.13504114038998252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.3189971435468491,-1.3016564321058066,0,-1.3626122667796972,-0.15377795523734009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.780133985406216,-1.3016564321058066,0,-1.3626122667796972,-0.028286468374456312,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.17037060071635404,-1.3016564321058066,0,-1.3626122667796972,-0.13680876443218606,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.1737465219004379,-1.3016564321058066,0,-1.3626122667796972,-0.13719420467472213,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.2054414762019642,-1.3016564321058066,0,-1.3626122667796972,-0.14081292389445546,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3417802958601407,-1.3016564321058066,0,-1.3626122667796972,-0.07833477910273608,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.2956022247679749,-1.3016564321058066,0,-1.3626122667796972,-0.15110687890689917,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.5410886618172962,-1.3016564321058066,0,-1.3626122667796972,-0.055579074592757405,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.17120920534169973,-1.3016564321058066,0,-1.3626122667796972,-0.1369045107344721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.22404129673847725,-1.3016564321058066,0,-1.3626122667796972,0.6764157549728493,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.2986771083942424,-1.3016564321058066,0,-1.3626122667796972,-0.15145794868194792,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.1608449122797352,-1.3016564321058066,0,-1.3626122667796972,-0.1357211846395525,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.25549972153029066,-1.3016564321058066,0,-1.3626122667796972,-0.1465282416309136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
